artist_id,name,artist_popularity,followers,genres
3Gc1qU6beQASaqenOW1kqA,Gajraj Rao,0,0,[]
1Tt4CRnh4VCWn6UymYP057,Jorge Federico Osorio,19,436,['classical piano']
0HnX8l7RHBu2wGUn3k1Oi1,Tango Tripping Project,41,4015,"['coverchill', 'neotango', 'tango']"
6mjz3NMhNE5SK7GsbJIg6C,Spencer Sutherland,46,14702,['teen pop']
5n2j8R6wzsAB01EECn0St7,Rajkummar Rao,0,11,[]
4r2whyv4AGGDXR2PD9hclQ,Orquesta de Cámara Concentus Hungaricus,6,5,[]
64CuUOOirKmdAYLQSfaOyr,The Emotions,63,200104,"['chicago soul', 'classic soul', 'disco', 'funk', 'girl group', 'jazz funk', 'motown', 'post-disco', 'quiet storm', 'soul', 'southern soul', 'urban contemporary']"
1HHxAP60rWYNgF21XYxMRU,Wildfire,29,2,[]
2AOjhLjWAGFXm43o84I6vj,Peter Popa,4,3,[]
39l75cUNbVMpHgykQLyOUT,Diva Faune,54,9292,['french indie pop']
2uXBcKuO3VEJ2DGocGaloa,Berkcan Demir,36,165,[]
1iwseab2dozTUHoF5taAdf,Jarami,53,7363,[]
58QxCCMoWKUQwssQnmlxTt,Hilda Paredes,3,74,['mexican classical']
4TGltjqP0MQxdGeSIrM4es,RIDSA,59,312893,"['francoton', 'french pop']"
15NtJjjHRFybdNSMyM9smT,Nevada,57,8706,[]
1FvIWbYLm8dBezbdjucrZb,GDRN,43,1975,['icelandic pop']
7iAvUH5g6E6alb2ky0rdmJ,Oscar Espina-Ruiz,2,2,[]
2nCH7NlCpkfhzJMS4opstC,Madleen Kane,31,1727,['deep disco']
1oxqdAQ96XPo1bAS8S9xDX,Laurent Lamarca,36,2277,[]
6qLB9SoM25z2JDFBcgvJ8G,Ødyssey,37,20729,[]
0Rq1n6pHHHUQwXnCO8IF4E,Juice,40,4859,[]
63q1kdLja19WxX9cMys6FF,Eugenio Toussaint,11,698,"['latin classical', 'mexican classical']"
6UUoOFrzfmGZ50AP9SY97H,Alma,36,8202,['eurovision']
2hgCDEv4mfDuEkr9M3wLaV,The Creation,34,5337,"['british invasion', 'classic garage rock', 'freakbeat', 'protopunk', 'psychedelic rock']"
4qbiMv4o3ZLoZaJlXaE0I0,Soopasoul,35,3726,"['bboy', 'funky breaks']"
2DFDFHIOhGcy8GJOqwSEaO,Mexico National Autonomous University Philharmonic Orchestra,4,37,[]
436VIztZC1jpD8Pzo5rvUj,Bu Cuarón,33,947,[]
7J77vP6EbI63lB3snZeRj4,Dick Dale and his Del-Tones,49,15522,['surf music']
50gPQYV9WREGkWM53dNb9r,Izo FitzRoy,41,4354,['retro soul']
2VyrDbh20OK1Go6FNGolN8,Gabriela Ortiz,4,163,['mexican classical']
0vJq3xW5xIBWUCoUngXV0w,Mika & Tobias,29,1689,[]
5rpTehBPpr3mo7L0ZDZhrQ,Gotu Jim,39,978,[]
5mcarhiatlvfCghqcn73rC,The Seeds,41,32076,"['classic garage rock', 'folk rock', 'freakbeat', 'garage rock', 'protopunk', 'psychedelic rock', 'punk blues']"
5gznATMVO85ZcLTkE9ULU7,Lenny Kravitz,71,1447907,"['permanent wave', 'pop rock', 'rock']"
5ncNJNBW6jRC3xnY7ZSzLj,JFB,37,4793,[]
6fxyQvyBqvSuRlE84yFh2M,HipSomHap,16,187,[]
0elC8MK2pGEvsPhRK1LN5V,Bartolomeas,7,13,[]
4NMkJqM1SsQP3gk81cqk6K,The Strangeloves,29,2252,['classic garage rock']
0fzfdKzpTTZIywU3CKRgog,Kyle Hollingsworth,30,3270,['jam band']
7F6nxkPQrlh4qWDetjgnpX,The Prototypes,47,31652,"['drum and bass', 'jump up', 'liquid funk', 'neurofunk']"
0vMtu2G5eFlQkBE99RXJLV,Tobias TKB,11,773,[]
1mJ0sLj5mJFCnvyUXXCXWT,N' YAEL,26,109,[]
0ztzt6g8n0NBcnwMGwMlxD,Miroslav Vitous,30,2922,"['jazz double bass', 'rare groove']"
4ajNIcnJvrrzB1lLr1eXMP,De:Tune,34,147,['deep dnb']
2naDLHeKqXSHT3DMII2eqb,Bo Carter,35,5057,"['acoustic blues', 'blues', 'country blues', 'delta blues', 'traditional blues']"
3LL3ac3zJebbTow3gu0u5d,Hanwe,38,8334,[]
6LvO4vaTTJhCAdpITMpDvC,Dumpstaphunk,38,22851,"['jam band', 'new orleans funk']"
6EsuMifB8c5rm5P2DdjiLe,Blind Lemon Jefferson,35,20640,"['acoustic blues', 'appalachian folk', 'blues', 'country blues', 'delta blues', 'gospel blues', 'texas blues', 'traditional blues', 'traditional folk']"
3vioxUBsBBi7pmXx4KG5Vg,SXTEEN,57,5852,"['dutch hip hop', 'dutch pop']"
0tQzBYPjAardhWpGkqVdNW,The Incredible String Band,34,23477,"['british folk', 'canterbury scene', 'experimental', 'folk', 'folk rock', 'psychedelic folk', 'psychedelic rock', 'traditional folk']"
7usDVD6PDkEOCbHK7Elk7O,Doc Brown,32,6756,['uk hip hop']
6NnqC2KLeT6C7kgY3MvdGX,Crissy Criss,41,2257,[]
2m2vWbN6WZU0Mtv569ndeb,Sylvester Weaver,31,1236,['traditional blues']
5geBneZf2rfQaLDUVkQBFn,Kid de Blits,45,5264,['dutch hip hop']
47aUSMdD5Sf0DpeOCyPL5K,Eugénie,48,6897,['french pop']
2nyqsQ4Sxcrh0IymMnPEBn,Van Ghost,21,410,[]
7h0pykibxxDAZPZIDNQCIP,CELO,21,625,[]
59gZhkxiZ8x4umU9ua2ZBn,Doctor Ross,29,483,['delta blues']
3DzZYAqD6HAy1XVai7Udb8,Zeno,28,343,[]
7b7fZRv3EYhFgWYJR3yjXn,Mark McCabe,57,1764,['irish pop']
0AIMzdNf3UXVJVA0GAjVnb,Excellent Gentlemen,28,1796,['portland hip hop']
4UAnAM35NDxEWd5WXKv7jM,Everyone You Know,43,2284,[]
7aExFIr0IHWO5aFjMrGwKw,Charley Patton,35,28613,"['acoustic blues', 'appalachian folk', 'blues', 'country blues', 'delta blues', 'traditional blues', 'traditional folk']"
5AxvwuphHe1W0guc32Fhn7,Fosa YG,30,1329,[]
6vZaYrTbNPdkcxTBwfj9dI,Leïla Lanova,31,317,[]
1fZXjUQEkVbB0TvZX4qFR8,Lettuce,51,99903,"['funk', 'instrumental funk', 'jam band']"
5l4uVbRaFx2kxzudLXO2H0,Benny L,43,4599,"['bass house', 'deep dnb', 'drum and bass', 'jump up', 'jungle']"
6U174IQnD4TiKibxvVLYk6,Robert Wilkins,28,1965,"['memphis blues', 'traditional blues']"
6IWrWGkjGZAy2uquDetqdY,Manny Manz,22,26,[]
3IMC79WXhjXUkDHhpsSN8n,FouKi,53,12472,"['hip hop quebecois', 'indie quebecois']"
04HwdlOSZ8Rnmp4D3vyjI2,Nigel Hall,39,4724,['new orleans funk']
4uQD4KYQjo6uYeNhLyvIUe,Jenna G,37,2576,"['drum and bass', 'liquid funk']"
1h0hOL3bVcYlg4xcSjU7fP,Otis Rush,42,85060,"['blues', 'blues-rock', 'chicago blues', 'electric blues', 'modern blues', 'traditional blues']"
1QpDFI4PxPwdv2E3iS6pCp,Lavinia Meijer,50,11537,['classical harp']
4l777RjNPRHGBa07WjoQck,Isaac Basal,7,987,[]
3HZGp40qZu7sjn5KswiU3Q,Papa Grows Funk,33,9890,"['instrumental funk', 'new orleans funk']"
25NoSiDaJAxrEQeTZES6Yh,Klax,30,1606,['deep dnb']
0HJyVBZnjRKDT4STU3rGzU,Franck Pourcel,51,33917,"['adult standards', 'ballroom', 'christmas', 'easy listening', 'lounge', 'romantico']"
5TChBfyecAd7Zkgclj22r6,Tokyo Secret Orchestra,28,37,[]
5jvQoouPSDvUEwynz5KPpv,Carlinhos Brown,52,65125,"['axe', 'bossa nova', 'latin alternative', 'mpb']"
7CUCwWLMLph3TvrTH0PSHn,Ridin Thumb,28,1539,[]
6X3QjCYg5HcTwO5FPVQj0J,Enei,42,12952,"['drum and bass', 'drumfunk', 'jump up', 'jungle', 'liquid funk', 'neurofunk']"
63OTxIlptWU4lh6St8Ly69,Fausto Papetti,52,30777,"['adult standards', 'christmas', 'easy listening', 'romantico']"
774mHr909NkDVeyyXQBQfZ,James Galway,46,11458,['classical flute']
3FzG2HgsgPRfwpX1qSK1g8,Mark Dekoda,48,16666,"['dark techno', 'hard minimal techno']"
7s83dhuGTbXkYUEDXCisbK,Synergy,29,946,['neurofunk']
5RAZ2L3pXwmPmDx6OxKW30,Pop Concerto Orchestra,23,99,[]
6LQRyga459hm5w9HCzARFu,Guy Van Nueten,29,251,[]
5HUFo8AH9ZILmlyKFfEMNP,Jerry Cantrell,45,90361,"['alternative metal', 'alternative rock', 'funk rock', 'grunge', 'post-grunge', 'rock']"
0xgdNNa5mIbnJKp8AG8S4z,Victor Ruiz,50,68624,"['brazilian electronica', 'dark techno', 'deep melodic euro house', 'deep minimal techno', 'minimal techno', 'tech house']"
0Lf3tvw0Rzwr38KDrShstn,Francis Lai,43,10771,"['classic soundtrack', 'easy listening', 'french soundtrack', 'lounge', 'vintage french electronic']"
5HxKKPj16v49acipUsZfQh,Eric Amarillo,36,17187,[]
79YtVyEljwncTmm9Cl2X2i,Oliver Winters,33,2314,[]
03hfAxVdAWj7kxDnSG0fLD,The Shadows,50,100297,"['adult standards', 'brill building pop', 'british invasion', 'christmas', 'merseybeat', 'rock-and-roll', 'rockabilly', 'surf music']"
1rxRotylejS3RfFQa2Wd1G,Antique,40,7197,"['europop', 'laiko']"
6XGOYPcACBv6qhwQhjNv46,Emma Jai,39,228,['dark techno']
6mCxkqJgErnJ1HmseA4qsM,Hans Johansen,52,86,[]
1ihjZOWoOqFjbSVIgxEaCp,Crissie Rhodes,25,31,[]
1LsXqDdYVyONhrjAORENbu,Kaoma,54,21063,[]
1XrH962P4m9qarMwaveb6H,Rocksted,42,5390,['brazilian electronica']
4QJx1t358F7E4O1lZ8g0B2,Skober,35,4989,"['deep minimal techno', 'tech house']"
31qbEjNjXDEezxGBPGtqpN,Jordan Moths,51,73,[]
7tje8UB3cuR1ZfeJx2U38T,Logan Mize,63,36552,"['contemporary country', 'country pop', 'country road', 'modern country rock', 'redneck']"
5wlyJXaam6QmyDn8qBLZx8,Ice Mc,51,32646,"['bubblegum dance', 'eurodance', 'europop', 'hip house']"
1O7R4iOxefdwFUaWb7kNLJ,Sterling Grove,30,931,[]
0npTiH0uw9mOhihvFKcMVF,S.M.O.D.,34,24,[]
7ipEnB9F8J0yMsm9dX9R6o,Balsam Boys,25,1065,[]
2AV6XDIs32ofIJhkkDevjm,Curtis Mayfield,62,526436,"['chicago soul', 'classic soul', 'disco', 'funk', 'soul']"
4xfA60YoR4UbBxuOn9WXJq,A*S*Y*S,42,1653,['dark techno']
5Wdp41rmWpJkNup21EJsT8,Jess and the Bandits,22,963,['british country']
4hYDvNqcN5KAO5asRYtXaR,Navigators,19,161,[]
1LgoxgQRqIU1xWXRNxgSK6,DUX,56,12134,['brazilian electronica']
5Ho1vKl1Uz8bJlk4vbmvmf,Amelie Lens,53,119274,"['acid techno', 'dark techno', 'electra', 'minimal techno', 'tech house']"
6CDPO2Fvp4FmhIuopGwy2W,Ivan Clarke,50,33,[]
0W3lLIp2r8prEH0oejxBTi,Southern Wild,13,408,"['cape town indie', 'south african alternative', 'south african rock']"
6mDl7lQiLxT0iQ8LYhAlWy,Zerb,50,9014,['brazilian electronica']
2xiTOSr9ymuHpWFAgSw6sR,Klaudia Gawlas,41,13254,"['acid techno', 'dark techno', 'deep minimal techno']"
2zJ8chFLjiBHRNchfevMRI,SNBRN,57,51220,"['bass house', 'deep groove house', 'deep tropical house', 'edm', 'electro house', 'house', 'pop edm', 'progressive house', 'tropical house']"
7JL8PgOQe05PjPZtwBfR8x,Fokofpolisiekar,38,23738,"['african rock', 'afrikaans', 'cape town indie', 'south african pop', 'south african punk', 'south african rock']"
24ONRamSEtfAUhs5k8k4AQ,Rodrigo Ardilha,29,158,[]
11aPF3sc8lDWNqPVInm4Zx,Kevin de Vries,43,4537,['dark techno']
4QawfzCb5NbFRNn4BySXb1,Oral Bee,49,4838,"['norwegian hip hop', 'norwegian pop', 'norwegian pop rap']"
2ROu2NjbTFOfRLRPpyfLuS,Lu-Fuki,5,82,['south african rock']
6nqTwYWJ3UthsUrcL17OHA,GIOC,31,955,[]
2dbxPQ9Ri4dvE6tuLp1jOu,Maksim Dark,42,5375,['dark techno']
0Cjq22JgURcGNecDtYtSde,Bo Thelin,46,152,['focus']
6CawoDDP1IZUSGl4wSJGC9,TIX,62,61731,"['norwegian pop', 'norwegian pop rap', 'russelater', 'tropical house']"
14Vt5ErffVByZY4up1hBBt,Amy Ayanda,26,513,"['south african alternative', 'south african rock']"
4JkX37Ibpb0cJq2IItah0y,Sian,40,2337,['dark techno']
6L3XsdwSNcPAPxHq9KuyxT,The Pøssy Project,59,5139,['russelater']
3D8ku9ZenCOIObodmIjvgz,Shadowclub,18,1894,"['african rock', 'south african alternative', 'south african pop', 'south african rock']"
3DnNQH13SfSOjZDsVEa0ht,Liu,62,123085,['brazilian electronica']
3jcvzSheHd14vjraXHLGPN,Belocca,35,3300,"['dark techno', 'funky tech house']"
1ADdpen72RPuafRcv0YRBf,Antonio Orozco,66,649816,"['latin pop', 'spanish pop']"
4u5rOZ3ecm8hFzCskgOEw3,Innertier,49,14050,"['deep pop edm', 'norwegian pop']"
0SbWug1zk2RZx8WkkwIJpt,Ethyl Ether,2,12,[]
0C5cPQYHwhyMO7DFiwCxrh,Rae,48,44,[]
6RvwXGhrVmvpuorEFyekR6,Josie & The Uni Boys,13,639,[]
1vtKD9ZxSt9XvgyIdHcggA,Obregon,40,1148,[]
1wve9rqgo57ht3WyI6tEiq,Lowderz,49,11824,['brazilian electronica']
6o4TnAxiqaQfZMLl55NFdn,Spoegwolf,41,11744,"['african rock', 'afrikaans', 'south african alternative', 'south african pop']"
5XmvxVdbvvE64PIVDrFsxU,Lukke,42,562,['brazilian electronica']
44zwAlPSVmZlO7AryWoQoT,藍婷,9,30,[]
3EK6hN4ikgqWPAgNmIV6mL,Mdmoney,52,30076,['trap espanol']
7pJtnZQLPJmqzVfdIz7eFF,Francois van Coke,34,18675,"['african rock', 'south african alternative', 'south african pop', 'south african rock']"
35q47VBXqYifKiU5VBjeYb,Dazzo,46,38209,['brazilian electronica']
2Zpr5JP4tgCdDQyxLkpSEu,汪定中,24,550,[]
6RY8UjKYVCl7SHpNNPMmfs,VIAA,26,580,[]
3xZpKySjmi8VTEF0j5nNVc,Savana,33,126,['mexican edm']
5H1d8FHRmxg7BwWSRFJM9a,Crimson House,12,433,['south african rock']
7tYJYd9Xr6O4I0uQE2ZGd0,八十八顆芭樂籽,22,2230,"['chinese indie', 'taiwan indie']"
6VsiDFMZJlJ053P1uO4A6h,Public Service Broadcasting,49,81370,['chamber psych']
2Q44GERZzeQ7jN95bdeKig,Luis Sáenz,30,0,[]
3lxyoZ24N9xSShiMLOVc5Z,Defy Theory,3,30,[]
5hxkmR1SqWzX1fj0Z6kDBJ,I.GOT.U,35,2325,[]
7jVqw77guu3jWnNgweJjxA,自由落體,18,112,[]
50vYSrfKAjL0KHjCRHXlvX,GRAYE,37,55,[]
48OLxeUIEDNJBEPlV3pf06,回声公园,17,10,[]
3RVixypPLOEnxAzZHTX3wH,Clement Marfo & the Frontline,26,2183,[]
4A7HeXSd4HtQuf6IR5XZ1b,Fero47,65,43409,['german hip hop']
3OHpci0ruhvaMv9F795LR5,3030,64,429200,"['brazilian electronica', 'brazilian hip hop', 'trap brasileiro']"
0Xg8pje2ftvqunJsGYExbU,Meiting,29,435,[]
38zKeEgfmAZ9EK66CAHFgV,Alex Gámez,13,54,[]
0pbMDToAG3liGRuvkqGWQX,Dizzy Clash,36,11075,[]
28hIQYXYcbtOuqLRCf2iKz,赤楊,15,14,[]
6Bkch1ysEd53x4IeezzErQ,Matt Rose,26,96,[]
286rKhnEPo8j5GI5Ur1pxq,Wesley Madison,20,23,[]
4Q8IIlsZsXY1BgPzaz4DYq,Skinny Days,38,3199,[]
6xErgeZYatiaQ36SB5bvi8,告五人,44,12282,"['chinese indie', 'taiwan indie']"
1YRwCCrRNbwfx44nvt0nET,Lynx ,27,2090,[]
5VMzy5zdlOICmGPTmwyUFe,Sisah,26,362,['venezuelan indie']
4VAZ6unMJx5upeWn0aFYuo,Diamante Eléctrico,46,26987,"['colombian rock', 'latin rock']"
3Vk4EK7koThXWd2K3Rqg3U,肖坤侖,25,11,[]
3G1QoWkaZ1CUnTLUb0CqtC,Michael Woods,38,19278,"['big room', 'progressive electro house', 'progressive house']"
5uy0KDk4SBFNt1lCFDCd2y,Sam Bates,24,20,[]
3c2kTpTNJl5lNcRz6d08UI,Sandra Church,9,82,[]
0yGZsnfSvX3aEp2V7T8C41,虎二,23,204,[]
192sKI0OYrv2EUJnSME4bL,Royalston,32,5286,"['deep liquid bass', 'drum and bass', 'liquid funk']"
4fmyJ1dxM92mQ0gWs37355,Arve,17,4,[]
25IG9fa7cbdmCIy3OnuH57,Dixie Chicks,67,702972,"['contemporary country', 'country', 'country dawn', 'pop rock']"
2Dh7EC5nA37i7JH3UNB8YX,INSITE,50,64611,"['baja indie', 'latin rock', 'latincore', 'mexican indie', 'mexican pop punk', 'mexican rock']"
3TtgOeQcNkf9WVDA4xPBJM,831,42,20476,['mandopop']
2UYP8NXUoN2bFx7sylWQ14,Baas B,48,886,[]
1Ykx49KpY0FqIXUwyuD3TJ,Banda Blanca,45,13417,"['pop catracho', 'punta']"
2EqDkbBPD2fLa06Saei9je,Mundaka,34,6344,"['peruvian indie', 'peruvian punk']"
719QNv2dpubOiMYaxydbVq,Outlander,34,3860,['chinese hip hop']
6zMEGo7y1noMoUEcQfIRCT,Mark Johns,47,8760,[]
3XB8NKcvhY6OKaBo7NGkFn,ZwareJongenZ,8,460,[]
39PYJNgoQuBHjE6LEn3ZdE,Ingrid Rosario,53,205419,"['latin christian', 'latin worship', 'rock cristiano']"
5ar40BBA3PLuS5Ac8D8zon,Monte Casino,35,3232,"['latin rock', 'mexican indie', 'oaxaca indie']"
26OkmynS2y6LiuUWz3yeqT,LINION,33,986,['chinese indie']
2pQAUIesBqfT87PaM1ijtk,Trap Capos,65,93749,"['reggaeton flow', 'trap latino']"
1daerQhyMrlycJXoZoPsCB,Partysquad-TLM,22,24,[]
287HBPD9OBO14J8gsG0Da4,Kathy Cristina,29,401,[]
7BM4K9AMNUCUHYBfLSzGXm,法茲,14,11,[]
4B1mhlROSRT4jYV0zGdKtC,Negativ feat. Ebon-E,17,56,[]
4wSfiTrdcKdVZ7L7wNSaE3,Conquistando Fronteras,47,52717,['latin worship']
6xm4gYSGOg3ik5pVBwl50L,Vigilante,34,373,"['mexican indie', 'mexican rock']"
4S0foX2r0RlC12KBW8u73D,Evergrey,50,47040,"['gothic metal', 'melodic death metal', 'metal', 'neo classical metal', 'power metal', 'progressive metal', 'speed metal']"
2LmcxBak1alK1bf7d1beTr,Juhn,70,360811,"['reggaeton flow', 'trap latino']"
45uuaiJSNjfdkR1t2ti4JP,Mellamell,11,286,[]
7llO9VuH2Rzvlsrvi0Fdr9,Lazz,45,53,[]
4c0Bp0wMrzxY4LbvrBQnHB,Aurum,35,10157,"['latincore', 'mexican pop punk', 'mexican rock']"
5LeiVcEnsZcwc133TUhJNW,Belinda,67,567214,"['dance pop', 'latin', 'latin arena pop', 'latin pop', 'latin viral pop', 'mexican pop', 'pop', 'post-teen pop']"
4DjY0CaKAejJgghVHTaOUy,Toño Rosario,51,110252,"['dominican pop', 'latin', 'merengue', 'salsa', 'tropical']"
7DOzSizeFZxp982HjgczbL,Michael Bryan,26,141,[]
5paQT78PtTz59108hibz4G,Omar Noir,54,130,[]
54VsETJlEMB7147BzfCpV6,Rodrigo Armando,21,83,[]
0rZXQ9C4qhqlaEU1Hq2yZk,Emir Pabón & Grupo Cañaveral,32,685,[]
4hkmxnt7wos95ACs2Vo4e7,Miss Brandi Russel,1,4,[]
7ieoU8tk39ZfyQwdMfvgez,Hold Close,34,5309,"['anthem emo', 'easycore']"
0988g1pgIlWAKBVf3DQ7db,LemonGrass,43,67774,['latin viral pop']
1vDsEXZnS1cqoGOCUyy76t,G. Benz,44,231,['trap argentino']
4QZjx3AfLqJhGYkmWAEUm7,Rooftime,57,241,[]
2jL1PBvL0gBZBPk6B38p3z,Tift Merritt,43,21270,"['alternative country', 'country rock', 'ectofolk', 'folk', 'folk-pop', 'lilith', 'new americana', 'roots rock', 'singer-songwriter', 'traditional folk']"
3alW3LYQS8K29z8C8NSLIX,Barry Manilow,63,456622,"['adult standards', 'bubblegum pop', 'christmas', 'disco', 'lounge', 'mellow gold', 'quiet storm', 'soft rock']"
5YCc6xS5Gpj3EkaYGdjyNK,WOS,59,133065,['argentine indie']
7oR6vQt8KT2ZWUpC65jTha,Nappy Brown,30,2927,"['jump blues', 'rhythm and blues']"
0pJlp3FfdJ2WRYmLsUc548,Shan Vincent De Paul,32,881,[]
7tNLRmiAN8hpmFrbIHiHsy,Patty Griffin,53,71364,"['acoustic pop', 'ectofolk', 'folk', 'folk-pop', 'lilith', 'new americana', 'pop rock', 'singer-songwriter', 'traditional folk']"
1Bv7m68KOQBAFCfDZubixv,The Sounds,13,219,[]
5E4CicCeAKDUpVz2o4cK8K,Negro Corleone,27,4,[]
4EYVgfZJ8wKXWmIvCx3gOY,Ruth Brown,40,17938,"['jazz blues', 'jump blues', 'rhythm and blues', 'rock-and-roll', 'soul', 'southern soul']"
3e1b5YHWfO80pDTVulRlLk,Bilal Shahid,38,3275,[]
5dEGGoYxfV0CuMRGf1V5Ld,Pikku Kukka,12,343,['finnish indie']
5Y9xEAGW4GwGJgbiI6W85P,Ritchie Valens,57,199918,"['adult standards', 'brill building pop', 'doo-wop', 'rock-and-roll', 'rockabilly']"
5OsmmjIXutoS8LZ1MvuUp7,Berna Flex,39,63,[]
7qHsapL39aTQsPhixtzVvy,Ayushmann Khurrana,44,53395,"['desi hip hop', 'filmi', 'modern bollywood']"
4JNM6SL30bY8jjTDg8mCpA,KÆSAR,21,40,[]
4J0toUHQLHv16LsOYby9OY,Anita Hirvonen,23,1053,"['classic finnish pop', 'classic iskelma', 'iskelma']"
2ecYLXvIqFNANwwWvtOjap,Mike Malva,40,636,['trap argentino']
4FVS2fGhv66N8QLEj77EEP,Elias Hurtig,30,56,[]
2iI8lzxLfVEDYTjxBMYd95,Sanya Malhotra,0,1,[]
65cDKPyi6Fgm9e9UNaJ1KF,Emilia Elelé,2,15,[]
24DQLSng7bKZD4GXLIaQbv,Percy Faith & His Orchestra,48,19969,"['adult standards', 'ballroom', 'christmas', 'easy listening', 'lounge']"
0bbL6moYLUu792U2ZdWgXU,Las Aves,42,10847,"['french indie pop', 'french indietronica']"
4RYXmp0JLdPVLHnad9qivJ,Joni Ekman,21,317,['finnish punk']
3nXMZsj1H0F7h9SDUeYNjg,Brenda Holloway,36,17730,"['brill building pop', 'classic soul', 'motown', 'northern soul', 'rhythm and blues']"
6q8cNe6Wif1WvM97vcFD8O,AaRON,48,63499,"['french indie pop', 'french indietronica', 'french rock']"
5cazhDj2cH3Tm9z17uCjUD,Chris Daniel,20,62,[]
4ovtyvs7j1jSmwhkBGHqSr,Olamide,57,64300,"['afrobeats', 'afropop', 'azonto', 'azontobeats', 'nigerian hip hop', 'nigerian pop']"
1qgwQDtrmQoLmoWLdKMGda,JEMMA,6,25,[]
0kPQnkxRCKloZQfgXfrqQO,Rover,30,9718,[]
0nTbVTXLLbBA4xCtn0cFkv,Myon,56,10318,"['progressive house', 'progressive trance', 'trance', 'uplifting trance']"
6cC3KmZOI4EG7a94PtKEYb,JóiPé,48,8789,"['icelandic hip hop', 'icelandic pop']"
7sYupc4kYLdyNsqS1Nhdda,Mustaa,20,385,['suomi rock']
4qKJA8Cf8R44cMThP6q8KM,Radio Futura,55,135976,"['cantautor', 'rock en espanol', 'spanish new wave', 'spanish pop']"
0tzIRowoKOf2XyvvuSBRWf,Jaison Neutra,27,170,[]
0l044F6bMOeoWWvk4Neru8,Jenn Blosil,31,1554,['lds']
6bb9VI1PpPTEmdgcgjTppX,Mohamed Hamaki,52,178512,"['arab pop', 'egyptian pop']"
4hEtIXZMqw05MHpCHdCozr,The Lieblings,10,136,[]
2UazAtjfzqBF0Nho2awK4z,Stone Temple Pilots,69,1493119,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'modern rock', 'nu metal', 'pop rock', 'post-grunge', 'rock']"
3nWS4etBT17tvAz53nMJ3a,Andre Keller,44,320,['dark techno']
0A3HlWZGV8WrCcqxKM2neg,Riley Pearce,53,16684,"['australian singer-songwriter', 'indie anthem-folk', 'indie folk']"
0XHiH53dHrvbwfjYM7en7I,Chris Cornell,64,876853,"['alternative metal', 'alternative rock', 'grunge', 'post-grunge', 'rock']"
1fjyfUlALNaLiP57l5UmGn,Zimmz,45,9458,['dark techno']
3IuPhMmVTJW0xDWmNIASTO,Nununu,17,33,[]
4DrpAL1739KJovsPuA1MmL,Tattletale Saints,22,510,[]
1tqysapcCh1lWEAc9dIFpa,Jubin Nautiyal,55,11075,"['filmi', 'modern bollywood']"
4sUzLvXzMw5Qc0tfQBCDvz,Juanjo Mena,34,92,[]
7KkV7dFoGEXr4M3fpb1FgD,Thomas Schumacher,47,26161,"['dark techno', 'deep minimal techno', 'german techno', 'minimal techno', 'tech house', 'techno']"
2IZvUOjpkvGhB66PprJB1v,Since November,16,163,[]
3HrBxG64scPxP1mrTmZxM6,Jacqueline Fernandez,11,43,[]
0AeOzXbHJu8q2xqILEOLEO,Nikolaus Harnoncourt,62,43041,"['choral', 'classical performance', 'orchestral performance']"
5Hini2nQyoglzpdKe41cZt,UMEK,48,60904,"['dark techno', 'deep minimal techno', 'funky tech house', 'house', 'minimal techno', 'slovenian electronic', 'tech house', 'techno']"
5igBt3PdDTprmuqLJ01Pxe,PJ Mäkelä,2,8,[]
6cSxzHrQgGc4I4Ck5Gewej,Sons Of The East,60,60681,"['australian indie folk', 'chamber pop', 'indie anthem-folk', 'indie folk', 'stomp and holler']"
1VfDXOsmvKAtebAZ9KxQhC,Chamber Orchestra of Europe,57,2708,"['chamber orchestra', 'classical performance']"
69fxirClp6oMoHX674bgOg,Anna V.,39,592,['dark techno']
5B9tHDY5wEDygwQgBhl1HD,Trees,9,50,[]
5uKeKhwXi2w5cXdtoSaqjz,The Waifs,49,51760,"['australian alternative rock', 'australian indie', 'australian rock']"
1AQKz7jR52O6AZsXUAvyRI,Omi Vaidya,0,0,[]
1U5wedeP45gAqJidIokqjL,Sixten Ehrling,26,34,[]
04jj7dljPI0ixtNsz2pXWK,Pig&Dan,47,38442,"['dark techno', 'deep minimal techno', 'microhouse', 'minimal techno', 'tech house', 'techno']"
2bbMiy8P1nHktYSVPSU5CT,The Ahern Brothers,16,430,['australian americana']
69b9CXAywz4xvsECxw6HtD,Randeep Hooda,0,16,[]
5FgLkieOqGXPn01dnbJp9Z,T78,46,4328,"['dark techno', 'german dark minimal techno']"
5gYIhpLwCYoxh3V8KANZpI,Beegie Adair,57,22532,"['adult standards', 'christmas', 'lounge']"
4wQ04ttKcPpBsPYoBBMVYu,Alan Pigram,18,1,[]
5Q79DaQrf8UBCoNsy0wjxg,Gillian Keith,31,192,['classical soprano']
2OpUrUeIF1sqWHwSbMPNkB,Spartaque,42,10729,"['dark techno', 'deep minimal techno', 'tech house']"
1N9Xy6x2jTaxMU75aFshoq,Tom Frager,39,12313,['french pop']
4Rog9txfml6bmxDksk57M6,Celina Jaitly,0,0,[]
0rpRfm31JAIlqY94ks2032,Hans Rott,22,753,['late romantic era']
2rRlbUvyMjvEOdQPWtGoPI,BEC,38,547,['dark techno']
